dataset,faiss_index,dataset_id,cluster
Android_2k_cleaned.csv,1802,0,10
Android_2k_cleaned.csv,1803,0,8
Android_2k_cleaned.csv,1804,0,1
Android_2k_cleaned.csv,1805,0,2
Android_2k_cleaned.csv,1806,0,0
Android_2k_cleaned.csv,1807,0,21
Android_2k_cleaned.csv,1808,0,21
Android_2k_cleaned.csv,1809,0,1
Android_2k_cleaned.csv,1810,0,2
Android_2k_cleaned.csv,1811,0,0
Android_2k_cleaned.csv,1812,0,22
Android_2k_cleaned.csv,1813,0,10
Android_2k_cleaned.csv,1814,0,-1
Android_2k_cleaned.csv,1815,0,-1
Android_2k_cleaned.csv,1816,0,-1
Android_2k_cleaned.csv,1817,0,22
Android_2k_cleaned.csv,1818,0,10
Android_2k_cleaned.csv,1819,0,23
Android_2k_cleaned.csv,1820,0,22
Android_2k_cleaned.csv,1821,0,10
Android_2k_cleaned.csv,1822,0,-1
Android_2k_cleaned.csv,1823,0,-1
Android_2k_cleaned.csv,1824,0,-1
Android_2k_cleaned.csv,1825,0,22
Android_2k_cleaned.csv,1826,0,10
Android_2k_cleaned.csv,1827,0,-1
Android_2k_cleaned.csv,1828,0,-1
Android_2k_cleaned.csv,1829,0,-1
Android_2k_cleaned.csv,1830,0,-1
Android_2k_cleaned.csv,1831,0,-1
Android_2k_cleaned.csv,1832,0,11
Android_2k_cleaned.csv,1833,0,15
Android_2k_cleaned.csv,1834,0,-1
Android_2k_cleaned.csv,1835,0,9
Android_2k_cleaned.csv,1836,0,8
Android_2k_cleaned.csv,1837,0,11
Android_2k_cleaned.csv,1838,0,15
Android_2k_cleaned.csv,1839,0,11
Android_2k_cleaned.csv,1840,0,15
Android_2k_cleaned.csv,1841,0,21
Android_2k_cleaned.csv,1842,0,11
Android_2k_cleaned.csv,1843,0,15
Android_2k_cleaned.csv,1844,0,-1
Android_2k_cleaned.csv,1845,0,-1
Android_2k_cleaned.csv,1846,0,-1
Android_2k_cleaned.csv,1847,0,15
Android_2k_cleaned.csv,1848,0,23
Android_2k_cleaned.csv,1849,0,15
Android_2k_cleaned.csv,1850,0,5
Android_2k_cleaned.csv,1851,0,23
Android_2k_cleaned.csv,1852,0,16
Android_2k_cleaned.csv,1853,0,16
Android_2k_cleaned.csv,1854,0,16
Android_2k_cleaned.csv,1855,0,16
Android_2k_cleaned.csv,1856,0,-1
Android_2k_cleaned.csv,1857,0,16
Android_2k_cleaned.csv,1858,0,-1
Android_2k_cleaned.csv,1859,0,-1
Android_2k_cleaned.csv,1860,0,16
Android_2k_cleaned.csv,1861,0,16
Android_2k_cleaned.csv,1862,0,16
Android_2k_cleaned.csv,1863,0,-1
Android_2k_cleaned.csv,1864,0,-1
Android_2k_cleaned.csv,1865,0,15
Android_2k_cleaned.csv,1866,0,23
Android_2k_cleaned.csv,1867,0,15
Android_2k_cleaned.csv,1868,0,-1
Android_2k_cleaned.csv,1869,0,-1
Android_2k_cleaned.csv,1870,0,10
Android_2k_cleaned.csv,1871,0,8
Android_2k_cleaned.csv,1872,0,-1
Android_2k_cleaned.csv,1873,0,-1
Android_2k_cleaned.csv,1874,0,11
Android_2k_cleaned.csv,1875,0,11
Android_2k_cleaned.csv,1876,0,-1
Android_2k_cleaned.csv,1877,0,-1
Android_2k_cleaned.csv,1878,0,-1
Android_2k_cleaned.csv,1879,0,-1
Android_2k_cleaned.csv,1880,0,-1
Android_2k_cleaned.csv,1881,0,-1
Android_2k_cleaned.csv,1882,0,-1
Android_2k_cleaned.csv,1883,0,-1
Android_2k_cleaned.csv,1884,0,-1
Android_2k_cleaned.csv,1885,0,21
Android_2k_cleaned.csv,1886,0,21
Android_2k_cleaned.csv,1887,0,-1
Android_2k_cleaned.csv,1888,0,-1
Android_2k_cleaned.csv,1889,0,5
Android_2k_cleaned.csv,1890,0,23
Android_2k_cleaned.csv,1891,0,21
Android_2k_cleaned.csv,1892,0,5
Android_2k_cleaned.csv,1893,0,23
Android_2k_cleaned.csv,1894,0,21
Android_2k_cleaned.csv,1895,0,21
Android_2k_cleaned.csv,1896,0,21
Android_2k_cleaned.csv,1897,0,21
Android_2k_cleaned.csv,1898,0,21
Android_2k_cleaned.csv,1899,0,21
Android_2k_cleaned.csv,1900,0,-1
Android_2k_cleaned.csv,1901,0,9
Android_2k_cleaned.csv,1902,0,8
Android_2k_cleaned.csv,1903,0,10
Android_2k_cleaned.csv,1904,0,8
Android_2k_cleaned.csv,1905,0,9
Android_2k_cleaned.csv,1906,0,8
Android_2k_cleaned.csv,1907,0,5
Android_2k_cleaned.csv,1908,0,23
Android_2k_cleaned.csv,1909,0,-1
Android_2k_cleaned.csv,1910,0,15
Android_2k_cleaned.csv,1911,0,-1
Android_2k_cleaned.csv,1912,0,10
Android_2k_cleaned.csv,1913,0,8
Android_2k_cleaned.csv,1914,0,22
Android_2k_cleaned.csv,1915,0,10
Android_2k_cleaned.csv,1916,0,-1
Android_2k_cleaned.csv,1917,0,5
Android_2k_cleaned.csv,1918,0,23
Android_2k_cleaned.csv,1919,0,-1
Android_2k_cleaned.csv,1920,0,1
Android_2k_cleaned.csv,1921,0,2
Android_2k_cleaned.csv,1922,0,0
Android_2k_cleaned.csv,1923,0,-1
Android_2k_cleaned.csv,1924,0,-1
Android_2k_cleaned.csv,1925,0,-1
Android_2k_cleaned.csv,1926,0,-1
Android_2k_cleaned.csv,1927,0,-1
Android_2k_cleaned.csv,1928,0,-1
Android_2k_cleaned.csv,1929,0,-1
Android_2k_cleaned.csv,1930,0,-1
Android_2k_cleaned.csv,1931,0,-1
Android_2k_cleaned.csv,1932,0,-1
Android_2k_cleaned.csv,1933,0,-1
Android_2k_cleaned.csv,1934,0,-1
Android_2k_cleaned.csv,1935,0,15
Android_2k_cleaned.csv,1936,0,-1
Android_2k_cleaned.csv,1937,0,-1
Android_2k_cleaned.csv,1938,0,-1
Android_2k_cleaned.csv,1939,0,-1
Android_2k_cleaned.csv,1940,0,-1
Android_2k_cleaned.csv,1941,0,5
Android_2k_cleaned.csv,1942,0,23
Android_2k_cleaned.csv,1943,0,-1
Android_2k_cleaned.csv,1944,0,-1
Android_2k_cleaned.csv,1945,0,-1
Android_2k_cleaned.csv,1946,0,-1
Android_2k_cleaned.csv,1947,0,-1
Android_2k_cleaned.csv,1948,0,-1
Android_2k_cleaned.csv,1949,0,-1
Android_2k_cleaned.csv,1950,0,-1
Android_2k_cleaned.csv,1951,0,-1
Android_2k_cleaned.csv,1952,0,23
Android_2k_cleaned.csv,1953,0,-1
Android_2k_cleaned.csv,1954,0,-1
Android_2k_cleaned.csv,1955,0,-1
Android_2k_cleaned.csv,1956,0,5
Android_2k_cleaned.csv,1957,0,23
Android_2k_cleaned.csv,1958,0,-1
Android_2k_cleaned.csv,1959,0,-1
Android_2k_cleaned.csv,1960,0,9
Android_2k_cleaned.csv,1961,0,8
Android_2k_cleaned.csv,1962,0,-1
Android_2k_cleaned.csv,1963,0,22
Android_2k_cleaned.csv,1964,0,-1
Android_2k_cleaned.csv,1965,0,21
Android_2k_cleaned.csv,1966,0,16
Android_2k_cleaned.csv,1967,0,16
Android_2k_cleaned.csv,1968,0,16
Android_2k_cleaned.csv,1969,0,16
Android_2k_cleaned.csv,1970,0,-1
Android_2k_cleaned.csv,1971,0,16
Android_2k_cleaned.csv,1972,0,-1
Android_2k_cleaned.csv,1973,0,-1
Android_2k_cleaned.csv,1974,0,16
Android_2k_cleaned.csv,1975,0,16
Android_2k_cleaned.csv,1976,0,16
Android_2k_cleaned.csv,1977,0,-1
Android_2k_cleaned.csv,1978,0,-1
Android_2k_cleaned.csv,1979,0,-1
Android_2k_cleaned.csv,1980,0,5
Android_2k_cleaned.csv,1981,0,23
Android_2k_cleaned.csv,1982,0,1
Android_2k_cleaned.csv,1983,0,2
Android_2k_cleaned.csv,1984,0,0
Android_2k_cleaned.csv,1985,0,1
Android_2k_cleaned.csv,1986,0,2
Android_2k_cleaned.csv,1987,0,0
Android_2k_cleaned.csv,1988,0,1
Android_2k_cleaned.csv,1989,0,2
Android_2k_cleaned.csv,1990,0,0
Android_2k_cleaned.csv,1991,0,1
Android_2k_cleaned.csv,1992,0,2
Android_2k_cleaned.csv,1993,0,0
Android_2k_cleaned.csv,1994,0,1
Android_2k_cleaned.csv,1995,0,2
Android_2k_cleaned.csv,1996,0,0
Android_2k_cleaned.csv,1997,0,1
Android_2k_cleaned.csv,1998,0,2
Android_2k_cleaned.csv,1999,0,0
Hadoop_2k_cleaned.csv,2000,2,-1
Hadoop_2k_cleaned.csv,2001,2,-1
Hadoop_2k_cleaned.csv,2002,2,-1
Hadoop_2k_cleaned.csv,2003,2,-1
Hadoop_2k_cleaned.csv,2004,2,-1
Hadoop_2k_cleaned.csv,2005,2,-1
Hadoop_2k_cleaned.csv,2006,2,-1
Hadoop_2k_cleaned.csv,2007,2,-1
Hadoop_2k_cleaned.csv,2008,2,-1
Hadoop_2k_cleaned.csv,2009,2,-1
Hadoop_2k_cleaned.csv,2010,2,-1
Hadoop_2k_cleaned.csv,2011,2,-1
Hadoop_2k_cleaned.csv,2012,2,-1
Hadoop_2k_cleaned.csv,2013,2,-1
Hadoop_2k_cleaned.csv,2014,2,-1
Hadoop_2k_cleaned.csv,2015,2,-1
Hadoop_2k_cleaned.csv,2016,2,-1
Hadoop_2k_cleaned.csv,2017,2,-1
Hadoop_2k_cleaned.csv,2018,2,-1
Hadoop_2k_cleaned.csv,2019,2,-1
Hadoop_2k_cleaned.csv,2020,2,-1
Hadoop_2k_cleaned.csv,2021,2,-1
Hadoop_2k_cleaned.csv,2022,2,-1
Hadoop_2k_cleaned.csv,2023,2,-1
Hadoop_2k_cleaned.csv,2024,2,-1
Hadoop_2k_cleaned.csv,2025,2,-1
Hadoop_2k_cleaned.csv,2026,2,-1
Hadoop_2k_cleaned.csv,2027,2,-1
Hadoop_2k_cleaned.csv,2028,2,-1
Hadoop_2k_cleaned.csv,2029,2,-1
Hadoop_2k_cleaned.csv,2030,2,-1
Hadoop_2k_cleaned.csv,2031,2,-1
Hadoop_2k_cleaned.csv,2032,2,-1
Hadoop_2k_cleaned.csv,2033,2,-1
Hadoop_2k_cleaned.csv,2034,2,-1
Hadoop_2k_cleaned.csv,2035,2,-1
Hadoop_2k_cleaned.csv,2036,2,-1
Hadoop_2k_cleaned.csv,2037,2,-1
Hadoop_2k_cleaned.csv,2038,2,-1
Hadoop_2k_cleaned.csv,2039,2,-1
Hadoop_2k_cleaned.csv,2040,2,-1
Hadoop_2k_cleaned.csv,2041,2,-1
Hadoop_2k_cleaned.csv,2042,2,-1
Hadoop_2k_cleaned.csv,2043,2,-1
Hadoop_2k_cleaned.csv,2044,2,-1
Hadoop_2k_cleaned.csv,2045,2,-1
Hadoop_2k_cleaned.csv,2046,2,-1
Hadoop_2k_cleaned.csv,2047,2,-1
Hadoop_2k_cleaned.csv,2048,2,-1
Hadoop_2k_cleaned.csv,2049,2,-1
Hadoop_2k_cleaned.csv,2050,2,-1
Hadoop_2k_cleaned.csv,2051,2,-1
Hadoop_2k_cleaned.csv,2052,2,-1
Hadoop_2k_cleaned.csv,2053,2,-1
Hadoop_2k_cleaned.csv,2054,2,-1
Hadoop_2k_cleaned.csv,2055,2,12
Hadoop_2k_cleaned.csv,2056,2,-1
Hadoop_2k_cleaned.csv,2057,2,-1
Hadoop_2k_cleaned.csv,2058,2,-1
Hadoop_2k_cleaned.csv,2059,2,-1
Hadoop_2k_cleaned.csv,2060,2,-1
Hadoop_2k_cleaned.csv,2061,2,-1
Hadoop_2k_cleaned.csv,2062,2,-1
Hadoop_2k_cleaned.csv,2063,2,-1
Hadoop_2k_cleaned.csv,2064,2,-1
Hadoop_2k_cleaned.csv,2065,2,20
Hadoop_2k_cleaned.csv,2066,2,-1
Hadoop_2k_cleaned.csv,2067,2,-1
Hadoop_2k_cleaned.csv,2068,2,20
Hadoop_2k_cleaned.csv,2069,2,-1
Hadoop_2k_cleaned.csv,2070,2,-1
Hadoop_2k_cleaned.csv,2071,2,20
Hadoop_2k_cleaned.csv,2072,2,-1
Hadoop_2k_cleaned.csv,2073,2,-1
Hadoop_2k_cleaned.csv,2074,2,20
Hadoop_2k_cleaned.csv,2075,2,-1
Hadoop_2k_cleaned.csv,2076,2,-1
Hadoop_2k_cleaned.csv,2077,2,20
Hadoop_2k_cleaned.csv,2078,2,-1
Hadoop_2k_cleaned.csv,2079,2,-1
Hadoop_2k_cleaned.csv,2080,2,20
Hadoop_2k_cleaned.csv,2081,2,-1
Hadoop_2k_cleaned.csv,2082,2,-1
Hadoop_2k_cleaned.csv,2083,2,20
Hadoop_2k_cleaned.csv,2084,2,-1
Hadoop_2k_cleaned.csv,2085,2,-1
Hadoop_2k_cleaned.csv,2086,2,20
Hadoop_2k_cleaned.csv,2087,2,-1
Hadoop_2k_cleaned.csv,2088,2,-1
Hadoop_2k_cleaned.csv,2089,2,20
Hadoop_2k_cleaned.csv,2090,2,-1
Hadoop_2k_cleaned.csv,2091,2,-1
Hadoop_2k_cleaned.csv,2092,2,20
Hadoop_2k_cleaned.csv,2093,2,20
Hadoop_2k_cleaned.csv,2094,2,20
Hadoop_2k_cleaned.csv,2095,2,20
Hadoop_2k_cleaned.csv,2096,2,20
Hadoop_2k_cleaned.csv,2097,2,20
Hadoop_2k_cleaned.csv,2098,2,20
Hadoop_2k_cleaned.csv,2099,2,20
Hadoop_2k_cleaned.csv,2100,2,20
Hadoop_2k_cleaned.csv,2101,2,20
Hadoop_2k_cleaned.csv,2102,2,20
Hadoop_2k_cleaned.csv,2103,2,20
Hadoop_2k_cleaned.csv,2104,2,20
Hadoop_2k_cleaned.csv,2105,2,-1
Hadoop_2k_cleaned.csv,2106,2,-1
Hadoop_2k_cleaned.csv,2107,2,-1
Hadoop_2k_cleaned.csv,2108,2,-1
Hadoop_2k_cleaned.csv,2109,2,-1
Hadoop_2k_cleaned.csv,2110,2,24
Hadoop_2k_cleaned.csv,2111,2,7
Hadoop_2k_cleaned.csv,2112,2,24
Hadoop_2k_cleaned.csv,2113,2,7
Hadoop_2k_cleaned.csv,2114,2,-1
Hadoop_2k_cleaned.csv,2115,2,-1
Hadoop_2k_cleaned.csv,2116,2,-1
Hadoop_2k_cleaned.csv,2117,2,24
Hadoop_2k_cleaned.csv,2118,2,7
Hadoop_2k_cleaned.csv,2119,2,-1
Hadoop_2k_cleaned.csv,2120,2,-1
Hadoop_2k_cleaned.csv,2121,2,-1
Hadoop_2k_cleaned.csv,2122,2,-1
Hadoop_2k_cleaned.csv,2123,2,-1
Hadoop_2k_cleaned.csv,2124,2,-1
Hadoop_2k_cleaned.csv,2125,2,-1
Hadoop_2k_cleaned.csv,2126,2,20
Hadoop_2k_cleaned.csv,2127,2,-1
Hadoop_2k_cleaned.csv,2128,2,20
Hadoop_2k_cleaned.csv,2129,2,-1
Hadoop_2k_cleaned.csv,2130,2,-1
Hadoop_2k_cleaned.csv,2131,2,20
Hadoop_2k_cleaned.csv,2132,2,20
Hadoop_2k_cleaned.csv,2133,2,20
Hadoop_2k_cleaned.csv,2134,2,20
Hadoop_2k_cleaned.csv,2135,2,-1
Hadoop_2k_cleaned.csv,2136,2,24
Hadoop_2k_cleaned.csv,2137,2,7
Hadoop_2k_cleaned.csv,2138,2,-1
Hadoop_2k_cleaned.csv,2139,2,-1
Hadoop_2k_cleaned.csv,2140,2,-1
Hadoop_2k_cleaned.csv,2141,2,24
Hadoop_2k_cleaned.csv,2142,2,7
Hadoop_2k_cleaned.csv,2143,2,-1
Hadoop_2k_cleaned.csv,2144,2,-1
Hadoop_2k_cleaned.csv,2145,2,20
Hadoop_2k_cleaned.csv,2146,2,-1
Hadoop_2k_cleaned.csv,2147,2,20
Hadoop_2k_cleaned.csv,2148,2,-1
Hadoop_2k_cleaned.csv,2149,2,-1
Hadoop_2k_cleaned.csv,2150,2,20
Hadoop_2k_cleaned.csv,2151,2,20
Hadoop_2k_cleaned.csv,2152,2,20
Hadoop_2k_cleaned.csv,2153,2,20
Hadoop_2k_cleaned.csv,2154,2,-1
Hadoop_2k_cleaned.csv,2155,2,24
Hadoop_2k_cleaned.csv,2156,2,7
Hadoop_2k_cleaned.csv,2157,2,-1
Hadoop_2k_cleaned.csv,2158,2,-1
Hadoop_2k_cleaned.csv,2159,2,-1
Hadoop_2k_cleaned.csv,2160,2,24
Hadoop_2k_cleaned.csv,2161,2,7
Hadoop_2k_cleaned.csv,2162,2,-1
Hadoop_2k_cleaned.csv,2163,2,-1
Hadoop_2k_cleaned.csv,2164,2,20
Hadoop_2k_cleaned.csv,2165,2,-1
Hadoop_2k_cleaned.csv,2166,2,20
Hadoop_2k_cleaned.csv,2167,2,-1
Hadoop_2k_cleaned.csv,2168,2,-1
Hadoop_2k_cleaned.csv,2169,2,20
Hadoop_2k_cleaned.csv,2170,2,20
Hadoop_2k_cleaned.csv,2171,2,20
Hadoop_2k_cleaned.csv,2172,2,20
Hadoop_2k_cleaned.csv,2173,2,-1
Hadoop_2k_cleaned.csv,2174,2,24
Hadoop_2k_cleaned.csv,2175,2,7
Hadoop_2k_cleaned.csv,2176,2,-1
Hadoop_2k_cleaned.csv,2177,2,-1
Hadoop_2k_cleaned.csv,2178,2,-1
Hadoop_2k_cleaned.csv,2179,2,24
Hadoop_2k_cleaned.csv,2180,2,7
Hadoop_2k_cleaned.csv,2181,2,24
Hadoop_2k_cleaned.csv,2182,2,7
Hadoop_2k_cleaned.csv,2183,2,24
Hadoop_2k_cleaned.csv,2184,2,7
Hadoop_2k_cleaned.csv,2185,2,-1
Hadoop_2k_cleaned.csv,2186,2,-1
Hadoop_2k_cleaned.csv,2187,2,-1
Hadoop_2k_cleaned.csv,2188,2,24
Hadoop_2k_cleaned.csv,2189,2,7
Hadoop_2k_cleaned.csv,2190,2,24
Hadoop_2k_cleaned.csv,2191,2,7
Hadoop_2k_cleaned.csv,2192,2,24
Hadoop_2k_cleaned.csv,2193,2,7
Hadoop_2k_cleaned.csv,2194,2,24
Hadoop_2k_cleaned.csv,2195,2,7
Hadoop_2k_cleaned.csv,2196,2,24
Hadoop_2k_cleaned.csv,2197,2,7
Hadoop_2k_cleaned.csv,2198,2,24
Hadoop_2k_cleaned.csv,2199,2,7
Hadoop_2k_cleaned.csv,2200,2,24
Hadoop_2k_cleaned.csv,2201,2,7
Hadoop_2k_cleaned.csv,2202,2,-1
Hadoop_2k_cleaned.csv,2203,2,-1
Hadoop_2k_cleaned.csv,2204,2,-1
Hadoop_2k_cleaned.csv,2205,2,24
Hadoop_2k_cleaned.csv,2206,2,7
Hadoop_2k_cleaned.csv,2207,2,24
Hadoop_2k_cleaned.csv,2208,2,7
Hadoop_2k_cleaned.csv,2209,2,24
Hadoop_2k_cleaned.csv,2210,2,7
Hadoop_2k_cleaned.csv,2211,2,20
Hadoop_2k_cleaned.csv,2212,2,24
Hadoop_2k_cleaned.csv,2213,2,7
Hadoop_2k_cleaned.csv,2214,2,24
Hadoop_2k_cleaned.csv,2215,2,7
Hadoop_2k_cleaned.csv,2216,2,24
Hadoop_2k_cleaned.csv,2217,2,7
Hadoop_2k_cleaned.csv,2218,2,24
Hadoop_2k_cleaned.csv,2219,2,7
Hadoop_2k_cleaned.csv,2220,2,20
Hadoop_2k_cleaned.csv,2221,2,24
Hadoop_2k_cleaned.csv,2222,2,7
Hadoop_2k_cleaned.csv,2223,2,20
Hadoop_2k_cleaned.csv,2224,2,24
Hadoop_2k_cleaned.csv,2225,2,7
Hadoop_2k_cleaned.csv,2226,2,24
Hadoop_2k_cleaned.csv,2227,2,7
Hadoop_2k_cleaned.csv,2228,2,24
Hadoop_2k_cleaned.csv,2229,2,7
Hadoop_2k_cleaned.csv,2230,2,20
Hadoop_2k_cleaned.csv,2231,2,20
Hadoop_2k_cleaned.csv,2232,2,20
Hadoop_2k_cleaned.csv,2233,2,24
Hadoop_2k_cleaned.csv,2234,2,7
Hadoop_2k_cleaned.csv,2235,2,24
Hadoop_2k_cleaned.csv,2236,2,7
Hadoop_2k_cleaned.csv,2237,2,24
Hadoop_2k_cleaned.csv,2238,2,7
Hadoop_2k_cleaned.csv,2239,2,20
Hadoop_2k_cleaned.csv,2240,2,24
Hadoop_2k_cleaned.csv,2241,2,7
Hadoop_2k_cleaned.csv,2242,2,20
Hadoop_2k_cleaned.csv,2243,2,20
Hadoop_2k_cleaned.csv,2244,2,24
Hadoop_2k_cleaned.csv,2245,2,7
Hadoop_2k_cleaned.csv,2246,2,24
Hadoop_2k_cleaned.csv,2247,2,7
Hadoop_2k_cleaned.csv,2248,2,20
Hadoop_2k_cleaned.csv,2249,2,24
Hadoop_2k_cleaned.csv,2250,2,7
Hadoop_2k_cleaned.csv,2251,2,20
Hadoop_2k_cleaned.csv,2252,2,20
Hadoop_2k_cleaned.csv,2253,2,24
Hadoop_2k_cleaned.csv,2254,2,7
Hadoop_2k_cleaned.csv,2255,2,24
Hadoop_2k_cleaned.csv,2256,2,7
Hadoop_2k_cleaned.csv,2257,2,24
Hadoop_2k_cleaned.csv,2258,2,7
Hadoop_2k_cleaned.csv,2259,2,20
Hadoop_2k_cleaned.csv,2260,2,20
Hadoop_2k_cleaned.csv,2261,2,24
Hadoop_2k_cleaned.csv,2262,2,7
Hadoop_2k_cleaned.csv,2263,2,20
Hadoop_2k_cleaned.csv,2264,2,24
Hadoop_2k_cleaned.csv,2265,2,7
Hadoop_2k_cleaned.csv,2266,2,24
Hadoop_2k_cleaned.csv,2267,2,7
Hadoop_2k_cleaned.csv,2268,2,20
Hadoop_2k_cleaned.csv,2269,2,20
Hadoop_2k_cleaned.csv,2270,2,24
Hadoop_2k_cleaned.csv,2271,2,7
Hadoop_2k_cleaned.csv,2272,2,20
Hadoop_2k_cleaned.csv,2273,2,24
Hadoop_2k_cleaned.csv,2274,2,7
Hadoop_2k_cleaned.csv,2275,2,24
Hadoop_2k_cleaned.csv,2276,2,7
Hadoop_2k_cleaned.csv,2277,2,20
Hadoop_2k_cleaned.csv,2278,2,24
Hadoop_2k_cleaned.csv,2279,2,7
Hadoop_2k_cleaned.csv,2280,2,20
Hadoop_2k_cleaned.csv,2281,2,20
Hadoop_2k_cleaned.csv,2282,2,24
Hadoop_2k_cleaned.csv,2283,2,7
Hadoop_2k_cleaned.csv,2284,2,24
Hadoop_2k_cleaned.csv,2285,2,7
Hadoop_2k_cleaned.csv,2286,2,24
Hadoop_2k_cleaned.csv,2287,2,7
Hadoop_2k_cleaned.csv,2288,2,20
Hadoop_2k_cleaned.csv,2289,2,24
Hadoop_2k_cleaned.csv,2290,2,7
Hadoop_2k_cleaned.csv,2291,2,20
Hadoop_2k_cleaned.csv,2292,2,20
Hadoop_2k_cleaned.csv,2293,2,-1
Hadoop_2k_cleaned.csv,2294,2,-1
Hadoop_2k_cleaned.csv,2295,2,24
Hadoop_2k_cleaned.csv,2296,2,7
Hadoop_2k_cleaned.csv,2297,2,-1
Hadoop_2k_cleaned.csv,2298,2,-1
Hadoop_2k_cleaned.csv,2299,2,20
Hadoop_2k_cleaned.csv,2300,2,-1
Hadoop_2k_cleaned.csv,2301,2,20
Hadoop_2k_cleaned.csv,2302,2,-1
Hadoop_2k_cleaned.csv,2303,2,-1
Hadoop_2k_cleaned.csv,2304,2,20
Hadoop_2k_cleaned.csv,2305,2,20
Hadoop_2k_cleaned.csv,2306,2,20
Hadoop_2k_cleaned.csv,2307,2,20
Hadoop_2k_cleaned.csv,2308,2,-1
Hadoop_2k_cleaned.csv,2309,2,24
Hadoop_2k_cleaned.csv,2310,2,7
Hadoop_2k_cleaned.csv,2311,2,20
Hadoop_2k_cleaned.csv,2312,2,24
Hadoop_2k_cleaned.csv,2313,2,7
Hadoop_2k_cleaned.csv,2314,2,20
Hadoop_2k_cleaned.csv,2315,2,20
Hadoop_2k_cleaned.csv,2316,2,-1
Hadoop_2k_cleaned.csv,2317,2,-1
Hadoop_2k_cleaned.csv,2318,2,-1
Hadoop_2k_cleaned.csv,2319,2,24
Hadoop_2k_cleaned.csv,2320,2,7
Hadoop_2k_cleaned.csv,2321,2,24
Hadoop_2k_cleaned.csv,2322,2,7
Hadoop_2k_cleaned.csv,2323,2,24
Hadoop_2k_cleaned.csv,2324,2,7
Hadoop_2k_cleaned.csv,2325,2,20
Hadoop_2k_cleaned.csv,2326,2,20
Hadoop_2k_cleaned.csv,2327,2,20
Hadoop_2k_cleaned.csv,2328,2,24
Hadoop_2k_cleaned.csv,2329,2,7
Hadoop_2k_cleaned.csv,2330,2,24
Hadoop_2k_cleaned.csv,2331,2,7
Hadoop_2k_cleaned.csv,2332,2,24
Hadoop_2k_cleaned.csv,2333,2,7
Hadoop_2k_cleaned.csv,2334,2,20
Hadoop_2k_cleaned.csv,2335,2,24
Hadoop_2k_cleaned.csv,2336,2,7
Hadoop_2k_cleaned.csv,2337,2,20
Hadoop_2k_cleaned.csv,2338,2,20
Hadoop_2k_cleaned.csv,2339,2,20
Hadoop_2k_cleaned.csv,2340,2,24
Hadoop_2k_cleaned.csv,2341,2,7
Hadoop_2k_cleaned.csv,2342,2,24
Hadoop_2k_cleaned.csv,2343,2,7
Hadoop_2k_cleaned.csv,2344,2,20
Hadoop_2k_cleaned.csv,2345,2,24
Hadoop_2k_cleaned.csv,2346,2,7
Hadoop_2k_cleaned.csv,2347,2,20
Hadoop_2k_cleaned.csv,2348,2,20
Hadoop_2k_cleaned.csv,2349,2,20
Hadoop_2k_cleaned.csv,2350,2,24
Hadoop_2k_cleaned.csv,2351,2,7
Hadoop_2k_cleaned.csv,2352,2,24
Hadoop_2k_cleaned.csv,2353,2,7
Hadoop_2k_cleaned.csv,2354,2,20
Hadoop_2k_cleaned.csv,2355,2,24
Hadoop_2k_cleaned.csv,2356,2,7
Hadoop_2k_cleaned.csv,2357,2,20
Hadoop_2k_cleaned.csv,2358,2,20
Hadoop_2k_cleaned.csv,2359,2,20
Hadoop_2k_cleaned.csv,2360,2,24
Hadoop_2k_cleaned.csv,2361,2,7
Hadoop_2k_cleaned.csv,2362,2,24
Hadoop_2k_cleaned.csv,2363,2,7
Hadoop_2k_cleaned.csv,2364,2,24
Hadoop_2k_cleaned.csv,2365,2,7
Hadoop_2k_cleaned.csv,2366,2,20
Hadoop_2k_cleaned.csv,2367,2,20
Hadoop_2k_cleaned.csv,2368,2,20
Hadoop_2k_cleaned.csv,2369,2,20
Hadoop_2k_cleaned.csv,2370,2,24
Hadoop_2k_cleaned.csv,2371,2,7
Hadoop_2k_cleaned.csv,2372,2,24
Hadoop_2k_cleaned.csv,2373,2,7
Hadoop_2k_cleaned.csv,2374,2,24
Hadoop_2k_cleaned.csv,2375,2,7
Hadoop_2k_cleaned.csv,2376,2,20
Hadoop_2k_cleaned.csv,2377,2,20
Hadoop_2k_cleaned.csv,2378,2,20
Hadoop_2k_cleaned.csv,2379,2,24
Hadoop_2k_cleaned.csv,2380,2,7
Hadoop_2k_cleaned.csv,2381,2,20
Hadoop_2k_cleaned.csv,2382,2,24
Hadoop_2k_cleaned.csv,2383,2,7
Hadoop_2k_cleaned.csv,2384,2,24
Hadoop_2k_cleaned.csv,2385,2,7
Hadoop_2k_cleaned.csv,2386,2,20
Hadoop_2k_cleaned.csv,2387,2,20
Hadoop_2k_cleaned.csv,2388,2,24
Hadoop_2k_cleaned.csv,2389,2,7
Hadoop_2k_cleaned.csv,2390,2,20
Hadoop_2k_cleaned.csv,2391,2,20
Hadoop_2k_cleaned.csv,2392,2,24
Hadoop_2k_cleaned.csv,2393,2,7
Hadoop_2k_cleaned.csv,2394,2,24
Hadoop_2k_cleaned.csv,2395,2,7
Hadoop_2k_cleaned.csv,2396,2,20
Hadoop_2k_cleaned.csv,2397,2,24
Hadoop_2k_cleaned.csv,2398,2,7
Hadoop_2k_cleaned.csv,2399,2,20
